agent,sample,frame,x,y,yaw
0,0,379,1.756007194519043,171.66534423828125,1.5717644691467285
0,0,380,1.755964756011963,171.77174377441406,1.5717689990997314
0,0,381,1.7559157609939575,171.87574768066406,1.5717731714248657
0,0,382,1.7558586597442627,171.97735595703125,1.5717767477035522
0,0,383,1.7557928562164307,172.07656860351562,1.5717790126800537
0,0,384,1.7557181119918823,172.1733856201172,1.5717799663543701
0,0,385,1.7556345462799072,172.26780700683594,1.5717791318893433
0,0,386,1.7555433511734009,172.35983276367188,1.5717763900756836
0,0,387,1.7554458379745483,172.449462890625,1.5717718601226807
0,0,388,1.7553441524505615,172.53671264648438,1.571765422821045
0,0,389,1.7552403211593628,172.62156677246094,1.571757435798645
0,0,390,1.7551358938217163,172.7039337158203,1.5717482566833496
0,0,391,1.7550275325775146,172.7833709716797,1.5717387199401855
0,0,392,1.7549099922180176,172.85964965820312,1.5717291831970215
0,0,393,1.7547847032546997,172.932861328125,1.5717175006866455
0,0,394,1.7546573877334595,173.00352478027344,1.5717030763626099
0,0,395,1.7545385360717773,173.07212829589844,1.571686863899231
0,0,396,1.7544368505477905,173.1388702392578,1.5716700553894043
0,0,397,1.7543572187423706,173.2037353515625,1.5716544389724731
0,0,398,1.7543004751205444,173.26663208007812,1.5716420412063599
0,0,399,1.7542651891708374,173.3274383544922,1.5716345310211182
0,0,400,1.7542484998703003,173.38600158691406,1.5716325044631958
0,0,401,1.7542470693588257,173.4422607421875,1.5716360807418823
0,0,402,1.7542569637298584,173.4961700439453,1.5716451406478882
0,0,403,1.754273533821106,173.5477294921875,1.571658968925476
0,0,404,1.7542921304702759,173.59693908691406,1.5716763734817505
0,0,405,1.7543084621429443,173.64378356933594,1.571696162223816
0,0,406,1.7543185949325562,173.68824768066406,1.5717172622680664
0,0,407,1.7543197870254517,173.7303466796875,1.571738600730896
0,0,408,1.7543100118637085,173.7700653076172,1.5717588663101196
0,0,409,1.7542885541915894,173.80740356445312,1.5717769861221313
0,0,410,1.7542550563812256,173.84234619140625,1.5717921257019043
0,0,411,1.7542105913162231,173.8748779296875,1.5718036890029907
0,0,412,1.7541557550430298,173.90499877929688,1.571811556816101
0,0,413,1.7540912628173828,173.9325714111328,1.5718159675598145
0,0,414,1.7540130615234375,173.9572296142578,1.5718172788619995
0,0,415,1.7539259195327759,173.9788818359375,1.5718153715133667
0,0,416,1.75383460521698,173.9976348876953,1.5718117952346802
0,0,417,1.7537426948547363,174.0142364501953,1.5718071460723877
0,0,418,1.7536554336547852,174.02951049804688,1.571802020072937
0,0,419,1.7535759210586548,174.04391479492188,1.5717970132827759
0,0,420,1.7535070180892944,174.05747985839844,1.5717917680740356
0,0,421,1.7534515857696533,174.06991577148438,1.5717865228652954
0,0,422,1.7534112930297852,174.08082580566406,1.5717817544937134
0,0,423,1.7533870935440063,174.08975219726562,1.5717780590057373
0,0,424,1.753378987312317,174.0963134765625,1.5717754364013672
0,0,425,1.7533859014511108,174.10060119628906,1.5717737674713135
0,0,426,1.7534054517745972,174.1031494140625,1.5717726945877075
0,0,427,1.7534351348876953,174.10447692871094,1.5717720985412598
0,0,428,1.7534725666046143,174.10501098632812,1.571772575378418
0,0,429,1.7535150051116943,174.1050567626953,1.5717748403549194
0,0,430,1.753557801246643,174.10484313964844,1.5717761516571045
0,0,431,1.7535953521728516,174.1044921875,1.5717729330062866
0,0,432,1.7536287307739258,174.10406494140625,1.5717686414718628
0,0,433,1.753657341003418,174.10362243652344,1.5717655420303345
0,0,434,1.753679633140564,174.1031951904297,1.5717629194259644
0,0,435,1.7536952495574951,174.10279846191406,1.571760892868042
0,0,436,1.753704309463501,174.10244750976562,1.5717594623565674
0,0,437,1.7537072896957397,174.10215759277344,1.571758508682251
0,0,438,1.7537047863006592,174.10191345214844,1.5717579126358032
0,0,439,1.7536979913711548,174.1017303466797,1.5717573165893555
0,0,440,1.7536879777908325,174.10159301757812,1.5717567205429077
0,0,441,1.7536756992340088,174.10150146484375,1.5717558860778809
0,0,442,1.7536617517471313,174.1014404296875,1.571754813194275
0,0,443,1.753646969795227,174.10140991210938,1.571753978729248
0,0,444,1.7536324262619019,174.1013946533203,1.5717533826828003
0,0,445,1.7536191940307617,174.10142517089844,1.5717531442642212
0,0,446,1.7536076307296753,174.10145568847656,1.5717530250549316
0,0,447,1.7535980939865112,174.10150146484375,1.5717531442642212
0,0,448,1.75359046459198,174.10154724121094,1.5717532634735107
0,0,449,1.7535849809646606,174.1016082763672,1.5717535018920898
0,0,450,1.7535815238952637,174.10166931152344,1.571753740310669
0,0,451,1.75357985496521,174.1017608642578,1.5717540979385376
0,0,452,1.7535799741744995,174.10205078125,1.571754813194275
0,0,453,1.7535817623138428,174.10263061523438,1.571755051612854
0,0,454,1.7535845041275024,174.103515625,1.571754813194275
1,0,379,-0.22694450616836548,194.9038848876953,-1.3367353677749634
1,0,380,-0.1609233319759369,194.63406372070312,-1.3383296728134155
1,0,381,-0.09464509785175323,194.36428833007812,-1.3402981758117676
1,0,382,-0.02821665070950985,194.0945587158203,-1.3426355123519897
1,0,383,0.038254741579294205,193.8248291015625,-1.3453351259231567
1,0,384,0.10466167330741882,193.55506896972656,-1.3483896255493164
1,0,385,0.17089685797691345,193.28524780273438,-1.351790428161621
1,0,386,0.23685334622859955,193.01535034179688,-1.3555282354354858
1,0,387,0.302424818277359,192.74534606933594,-1.3595925569534302
1,0,388,0.367505818605423,192.47518920898438,-1.3639720678329468
1,0,389,0.4319919943809509,192.2048797607422,-1.3686546087265015
1,0,390,0.495780348777771,191.93438720703125,-1.3736270666122437
1,0,391,0.5587695240974426,191.6636962890625,-1.3788753747940063
1,0,392,0.6208600401878357,191.39276123046875,-1.3843845129013062
1,0,393,0.681954562664032,191.12158203125,-1.390138864517212
1,0,394,0.74195796251297,190.8501434326172,-1.3961217403411865
1,0,395,0.8007780909538269,190.57843017578125,-1.4023157358169556
1,0,396,0.8583253026008606,190.30641174316406,-1.4087026119232178
1,0,397,0.914513349533081,190.0341033935547,-1.415263295173645
1,0,398,0.9692592620849609,189.761474609375,-1.4219778776168823
1,0,399,1.0224838256835938,189.48854064941406,-1.4288256168365479
1,0,400,1.0741117000579834,189.21527099609375,-1.435785174369812
1,0,401,1.1240715980529785,188.9416961669922,-1.4428342580795288
1,0,402,1.1722967624664307,188.66778564453125,-1.449949860572815
1,0,403,1.2187252044677734,188.3935546875,-1.4571080207824707
1,0,404,1.2632997035980225,188.1190185546875,-1.464284062385559
1,0,405,1.3059682846069336,187.84417724609375,-1.4714524745941162
1,0,406,1.3466843366622925,187.56903076171875,-1.4785871505737305
1,0,407,1.3854070901870728,187.29360961914062,-1.4856607913970947
1,0,408,1.4221017360687256,187.0178985595703,-1.4926453828811646
1,0,409,1.4567394256591797,186.741943359375,-1.4995120763778687
1,0,410,1.4892979860305786,186.4657440185547,-1.5062313079833984
1,0,411,1.5197619199752808,186.18930053710938,-1.5127723217010498
1,0,412,1.548122763633728,185.9126739501953,-1.5191036462783813
1,0,413,1.5743788480758667,185.63584899902344,-1.5251928567886353
1,0,414,1.598536491394043,185.3588409423828,-1.5310065746307373
1,0,415,1.6206095218658447,185.08169555664062,-1.5365105867385864
1,0,416,1.6406193971633911,184.80441284179688,-1.5416697263717651
1,0,417,1.6585962772369385,184.52700805664062,-1.5464476346969604
1,0,418,1.6745785474777222,184.24952697753906,-1.550807237625122
1,0,419,1.6886131763458252,183.97195434570312,-1.5547105073928833
1,0,420,1.7007569074630737,183.69432067871094,-1.5581187009811401
1,0,421,1.7111159563064575,183.41664123535156,-1.5610175132751465
1,0,422,1.7198596000671387,183.13893127441406,-1.5634443759918213
1,0,423,1.7271637916564941,182.8612060546875,-1.5654499530792236
1,0,424,1.7332006692886353,182.5834503173828,-1.5670863389968872
1,0,425,1.7381333112716675,182.30569458007812,-1.5684036016464233
1,0,426,1.7421132326126099,182.02792358398438,-1.5694481134414673
1,0,427,1.7452789545059204,181.75015258789062,-1.5702621936798096
1,0,428,1.7477549314498901,181.47238159179688,-1.5708833932876587
1,0,429,1.7496519088745117,181.19459533691406,-1.5713447332382202
1,0,430,1.7510676383972168,180.9168243408203,-1.5716750621795654
1,0,431,1.7520873546600342,180.6390380859375,-1.5718989372253418
1,0,432,1.7527846097946167,180.36126708984375,-1.5720375776290894
1,0,433,1.753222942352295,180.08348083496094,-1.5721088647842407
1,0,434,1.7534563541412354,179.8057098388672,-1.5721276998519897
1,0,435,1.7535303831100464,179.52792358398438,-1.5721067190170288
1,0,436,1.7534831762313843,179.25015258789062,-1.5720561742782593
1,0,437,1.753346562385559,178.97238159179688,-1.5719847679138184
1,0,438,1.7531466484069824,178.69459533691406,-1.571899175643921
1,0,439,1.7529046535491943,178.4168243408203,-1.5718051195144653
1,0,440,1.752637505531311,178.1390380859375,-1.571707010269165
1,0,441,1.7523586750030518,177.86126708984375,-1.5716081857681274
1,0,442,1.7520787715911865,177.58348083496094,-1.5715113878250122
1,0,443,1.7518056631088257,177.3057098388672,-1.5714185237884521
1,0,444,1.7515450716018677,177.02793884277344,-1.5713309049606323
1,0,445,1.7513010501861572,176.75015258789062,-1.5712494850158691
1,0,446,1.7510764598846436,176.47238159179688,-1.5711748600006104
1,0,447,1.7508727312088013,176.19459533691406,-1.5711073875427246
1,0,448,1.7506903409957886,175.9168243408203,-1.571047067642212
1,0,449,1.750529408454895,175.6390380859375,-1.5709936618804932
1,0,450,1.7503892183303833,175.36126708984375,-1.5709469318389893
1,0,451,1.7502689361572266,175.08349609375,-1.570906639099121
1,0,452,1.7501670122146606,174.8057098388672,-1.570872187614441
1,0,453,1.75008225440979,174.52793884277344,-1.57084321975708
1,0,454,1.7500128746032715,174.25015258789062,-1.5708191394805908
