agent,sample,frame,x,y,yaw
0,0,591,1.749999761581421,100.69247436523438,1.5707969665527344
0,0,592,1.7499996423721313,100.8589859008789,1.5707969665527344
0,0,593,1.7499995231628418,101.02549743652344,1.5707969665527344
0,0,594,1.7499995231628418,101.19200897216797,1.5707969665527344
0,0,595,1.7499994039535522,101.35852813720703,1.5707968473434448
0,0,596,1.7499992847442627,101.5250473022461,1.5707968473434448
0,0,597,1.7499992847442627,101.69156646728516,1.5707968473434448
0,0,598,1.7499991655349731,101.85809326171875,1.5707968473434448
0,0,599,1.7499990463256836,102.02462005615234,1.5707968473434448
0,0,600,1.7499990463256836,102.19114685058594,1.5707968473434448
0,0,601,1.7499991655349731,102.35767364501953,1.5707968473434448
0,0,602,1.7500022649765015,102.5240707397461,1.570797085762024
0,0,603,1.75001060962677,102.68998718261719,1.5707975625991821
0,0,604,1.7500231266021729,102.85497283935547,1.5707985162734985
0,0,605,1.750037431716919,103.01850128173828,1.5707995891571045
0,0,606,1.7500523328781128,103.18001556396484,1.5708009004592896
0,0,607,1.750067114830017,103.33898162841797,1.5708023309707642
0,0,608,1.75008225440979,103.4950180053711,1.5708038806915283
0,0,609,1.7500982284545898,103.64813232421875,1.5708054304122925
0,0,610,1.750115156173706,103.79840850830078,1.570806860923767
0,0,611,1.7501322031021118,103.94597625732422,1.5708082914352417
0,0,612,1.750147819519043,104.09095764160156,1.5708098411560059
0,0,613,1.7501606941223145,104.23345184326172,1.5708112716674805
0,0,614,1.7501696348190308,104.37350463867188,1.570812463760376
0,0,615,1.750173807144165,104.51112365722656,1.5708132982254028
0,0,616,1.7501729726791382,104.64633178710938,1.570813536643982
0,0,617,1.7501676082611084,104.7791519165039,1.5708131790161133
0,0,618,1.7501583099365234,104.90958404541016,1.5708123445510864
0,0,619,1.7501460313796997,105.03762817382812,1.5708107948303223
0,0,620,1.7501319646835327,105.1633071899414,1.5708088874816895
0,0,621,1.7501171827316284,105.28660583496094,1.5708065032958984
0,0,622,1.7501025199890137,105.40754699707031,1.5708039999008179
0,0,623,1.7500890493392944,105.52610778808594,1.5708014965057373
0,0,624,1.750077486038208,105.64229583740234,1.5707991123199463
0,0,625,1.750068187713623,105.75611114501953,1.5707968473434448
0,0,626,1.750061273574829,105.86750793457031,1.570794939994812
