agent,sample,frame,x,y,yaw
0,0,476,24.507230758666992,132.6392822265625,1.232374668121338
0,0,477,24.600317001342773,132.90216064453125,1.2316720485687256
0,0,478,24.69358253479004,133.1649627685547,1.2309694290161133
0,0,479,24.78702735900879,133.4276885986328,1.230266809463501
0,0,480,24.88064956665039,133.69032287597656,1.2295644283294678
0,0,481,24.974449157714844,133.95286560058594,1.228861927986145
0,0,482,25.068429946899414,134.21534729003906,1.2281596660614014
0,0,483,25.162586212158203,134.47772216796875,1.2274574041366577
0,0,484,25.25686264038086,134.73985290527344,1.2267552614212036
0,0,485,25.35114097595215,135.0014190673828,1.2260533571243286
0,0,486,25.4453067779541,135.2620849609375,1.2253512144088745
0,0,487,25.539203643798828,135.52146911621094,1.2246487140655518
0,0,488,25.632654190063477,135.77903747558594,1.2239454984664917
0,0,489,25.725461959838867,136.03431701660156,1.2232409715652466
0,0,490,25.81745719909668,136.28683471679688,1.2225340604782104
0,0,491,25.908592224121094,136.53646850585938,1.2218215465545654
0,0,492,25.998886108398438,136.78330993652344,1.2211045026779175
0,0,493,26.08836555480957,137.02743530273438,1.220385193824768
0,0,494,26.177078247070312,137.26898193359375,1.2196667194366455
0,0,495,26.265077590942383,137.5081024169922,1.2189524173736572
0,0,496,26.35239601135254,137.74485778808594,1.2182445526123047
0,0,497,26.439043045043945,137.97930908203125,1.217544436454773
0,0,498,26.525020599365234,138.21145629882812,1.2168538570404053
0,0,499,26.61033058166504,138.44129943847656,1.2161738872528076
0,0,500,26.69497299194336,138.66885375976562,1.2155053615570068
0,0,501,26.778945922851562,138.89410400390625,1.214848518371582
0,0,502,26.86224937438965,139.11709594726562,1.2142035961151123
0,0,503,26.944881439208984,139.33778381347656,1.2135707139968872
0,0,504,27.026840209960938,139.5561981201172,1.212949514389038
0,0,505,27.108118057250977,139.7723388671875,1.2123395204544067
0,0,506,27.188711166381836,139.98619079589844,1.2117403745651245
0,0,507,27.26861000061035,140.19776916503906,1.2111515998840332
0,0,508,27.347810745239258,140.4070587158203,1.210572600364685
0,0,509,27.42630386352539,140.6140594482422,1.2100030183792114
0,0,510,27.50408172607422,140.8187713623047,1.2094422578811646
0,0,511,27.58113670349121,141.0211944580078,1.2088898420333862
0,0,512,27.657459259033203,141.22134399414062,1.2083454132080078
0,0,513,27.73304557800293,141.41920471191406,1.2078083753585815
0,0,514,27.80788803100586,141.61477661132812,1.2072786092758179
0,0,515,27.88197898864746,141.80807495117188,1.2067557573318481
0,0,516,27.95531463623047,141.99908447265625,1.2062398195266724
0,0,517,28.027891159057617,142.1878204345703,1.205730676651001
0,0,518,28.099720001220703,142.3743133544922,1.205228328704834
0,0,519,28.170793533325195,142.55856323242188,1.2047326564788818
0,0,520,28.2410945892334,142.74053955078125,1.2042438983917236
0,0,521,28.310617446899414,142.92022705078125,1.203762173652649
0,0,522,28.379352569580078,143.09762573242188,1.2032873630523682
0,0,523,28.447301864624023,143.27273559570312,1.2028197050094604
0,0,524,28.514461517333984,143.44558715820312,1.2023590803146362
0,0,525,28.580833435058594,143.61614990234375,1.201905608177185
0,0,526,28.646411895751953,143.78445434570312,1.2014591693878174
0,0,527,28.711198806762695,143.9504852294922,1.2010198831558228
0,0,528,28.775190353393555,144.11427307128906,1.2005877494812012
0,0,529,28.838382720947266,144.27578735351562,1.2001628875732422
0,0,530,28.900775909423828,144.43504333496094,1.1997450590133667
0,0,531,28.962366104125977,144.59205627441406,1.1993346214294434
0,0,532,29.023094177246094,144.7466583251953,1.1989315748214722
0,0,533,29.08279037475586,144.89846801757812,1.1985368728637695
0,0,534,29.141389846801758,145.04734802246094,1.1981579065322876
0,0,535,29.198951721191406,145.1934356689453,1.197791576385498
0,0,536,29.255603790283203,145.3370819091797,1.1973992586135864
0,0,537,29.311521530151367,145.47872924804688,1.1970216035842896
0,0,538,29.3668155670166,145.61863708496094,1.1966551542282104
0,0,539,29.421489715576172,145.75677490234375,1.1962976455688477
0,0,540,29.475608825683594,145.89332580566406,1.1959484815597534
0,0,541,29.529476165771484,146.0290985107422,1.1956076622009277
0,0,542,29.58331871032715,146.16465759277344,1.195272445678711
0,0,543,29.63725471496582,146.30027770996094,1.1949419975280762
0,0,544,29.691329956054688,146.43606567382812,1.1946160793304443
0,0,545,29.745527267456055,146.5719757080078,1.1942940950393677
0,0,546,29.799793243408203,146.70785522460938,1.193975567817688
0,0,547,29.85407066345215,146.84359741210938,1.1936599016189575
0,0,548,29.90831184387207,146.97911071777344,1.193346381187439
0,0,549,29.96249008178711,147.1143341064453,1.1930341720581055
0,0,550,30.016582489013672,147.249267578125,1.1927225589752197
0,0,551,30.07058334350586,147.38388061523438,1.1924108266830444
1,0,476,33.57599639892578,164.0749969482422,-1.8211605548858643
1,0,477,33.49411392211914,163.80917358398438,-1.8141878843307495
1,0,478,33.41438293457031,163.54270935058594,-1.8074185848236084
1,0,479,33.33678436279297,163.275634765625,-1.8008708953857422
1,0,480,33.26130294799805,163.0079803466797,-1.7945622205734253
1,0,481,33.18791198730469,162.73976135253906,-1.7885088920593262
1,0,482,33.1165771484375,162.47100830078125,-1.782726764678955
1,0,483,33.04726028442383,162.20176696777344,-1.7772300243377686
1,0,484,32.97991180419922,161.93203735351562,-1.772032618522644
1,0,485,32.914485931396484,161.66184997558594,-1.7671470642089844
1,0,486,32.85092544555664,161.39125061035156,-1.762585163116455
1,0,487,32.78916931152344,161.12026977539062,-1.7583575248718262
1,0,488,32.72914505004883,160.84890747070312,-1.7544738054275513
1,0,489,32.67078399658203,160.5771942138672,-1.7509430646896362
1,0,490,32.614013671875,160.30517578125,-1.7477728128433228
1,0,491,32.558746337890625,160.03286743164062,-1.7449697256088257
1,0,492,32.50489807128906,159.7602996826172,-1.742539644241333
1,0,493,32.452388763427734,159.4874725341797,-1.7404872179031372
1,0,494,32.40111541748047,159.2144317626953,-1.7388159036636353
1,0,495,32.350990295410156,158.94119262695312,-1.7375284433364868
1,0,496,32.30191421508789,158.6677703857422,-1.736626386642456
1,0,497,32.2537841796875,158.39418029785156,-1.7361100912094116
1,0,498,32.20649719238281,158.12045288085938,-1.7359789609909058
1,0,499,32.15995407104492,157.8466033935547,-1.7362315654754639
1,0,500,32.11404037475586,157.57266235351562,-1.7368651628494263
1,0,501,32.06865692138672,157.29861450195312,-1.7378759384155273
1,0,502,32.02368927001953,157.02450561523438,-1.7392593622207642
1,0,503,31.979026794433594,156.75033569335938,-1.7410094738006592
1,0,504,31.9345645904541,156.4761199951172,-1.7431195974349976
1,0,505,31.89019203186035,156.20188903808594,-1.745582103729248
1,0,506,31.845796585083008,155.9276580810547,-1.7483880519866943
1,0,507,31.801271438598633,155.65342712402344,-1.751528024673462
1,0,508,31.756507873535156,155.3792266845703,-1.754991054534912
1,0,509,31.71139907836914,155.10507202148438,-1.758765697479248
1,0,510,31.66584014892578,154.83096313476562,-1.7628395557403564
1,0,511,31.619728088378906,154.55694580078125,-1.767199158668518
1,0,512,31.572959899902344,154.28302001953125,-1.7718303203582764
1,0,513,31.525436401367188,154.0092010498047,-1.7767177820205688
1,0,514,31.477062225341797,153.73550415039062,-1.7818455696105957
1,0,515,31.42774200439453,153.46197509765625,-1.7871969938278198
1,0,516,31.377389907836914,153.18861389160156,-1.7927542924880981
1,0,517,31.32591438293457,152.91543579101562,-1.7984992265701294
1,0,518,31.273235321044922,152.64248657226562,-1.8044122457504272
1,0,519,31.21927261352539,152.3697509765625,-1.8104734420776367
1,0,520,31.163951873779297,152.0972900390625,-1.8166619539260864
1,0,521,31.107202529907227,151.82510375976562,-1.8229562044143677
1,0,522,31.048959732055664,151.55323791503906,-1.8293335437774658
1,0,523,30.98916244506836,151.28167724609375,-1.8357709646224976
1,0,524,30.92775535583496,151.01048278808594,-1.842244267463684
1,0,525,30.86469078063965,150.7396697998047,-1.8487287759780884
1,0,526,30.7999210357666,150.46923828125,-1.855198621749878
1,0,527,30.733407974243164,150.19923400878906,-1.8616275787353516
1,0,528,30.66512107849121,149.9296875,-1.867988109588623
1,0,529,30.59503173828125,149.6605987548828,-1.8742520809173584
1,0,530,30.523120880126953,149.39199829101562,-1.8803905248641968
1,0,531,30.44937515258789,149.12391662597656,-1.886373519897461
1,0,532,30.3737850189209,148.85635375976562,-1.8921701908111572
1,0,533,30.296354293823242,148.58932495117188,-1.8977489471435547
1,0,534,30.217084884643555,148.32286071777344,-1.9030771255493164
1,0,535,30.13599395751953,148.05697631835938,-1.9081209897994995
1,0,536,30.0531005859375,147.79165649414062,-1.912846326828003
1,0,537,29.968433380126953,147.52691650390625,-1.9172176122665405
1,0,538,29.882028579711914,147.2627716064453,-1.9211982488632202
1,0,539,29.793930053710938,146.99920654296875,-1.9247511625289917
1,0,540,29.704187393188477,146.73622131347656,-1.92783784866333
1,0,541,29.612865447998047,146.4738006591797,-1.930420994758606
1,0,542,29.520084381103516,146.2119140625,-1.9325007200241089
1,0,543,29.426010131835938,145.9505157470703,-1.9341204166412354
1,0,544,29.330810546875,145.6895294189453,-1.9353320598602295
1,0,545,29.23464584350586,145.42892456054688,-1.9361870288848877
1,0,546,29.137664794921875,145.16860961914062,-1.9367347955703735
