0	1	5.250631	239.766037
0	2	3.134700	301.588898
10	1	5.250592	242.812302
10	2	3.134700	303.533325
20	1	5.250552	245.855011
20	2	3.134700	305.477783
30	1	5.250513	248.894424
30	2	3.134700	307.422211
40	1	5.250473	251.930817
40	2	3.134700	309.366669
50	1	5.250434	254.964447
50	2	3.134700	311.311096
60	1	5.250397	257.995575
60	2	3.134700	313.255554
70	1	5.250360	261.024445
70	2	3.134700	315.200012
80	1	5.250325	264.051300
80	2	3.134700	317.144440
90	1	5.250292	267.076416
90	2	3.134700	319.088898
100	1	5.250261	270.100037
100	2	3.134700	321.033325
110	1	5.250231	273.122406
110	2	3.134700	322.977783
120	1	5.250204	276.143738
120	2	3.134700	324.922211
130	1	5.250178	279.164246
130	2	3.134700	326.866669
140	1	5.250154	282.184143
140	2	3.134700	328.811096
150	1	5.250133	285.203644
150	2	3.134700	330.755554
160	1	5.250113	288.222961
160	2	3.134700	332.700012
170	1	5.250094	291.242218
170	2	3.134700	334.644440
180	1	5.250078	294.261658
180	2	3.134700	336.588898
190	1	5.250063	297.281433
190	2	3.134700	338.502899
200	1	5.250050	300.301666
200	2	3.134700	340.338501
210	1	5.250038	303.322510
210	2	3.134700	342.094086
220	1	5.250027	306.344147
220	2	3.134700	343.768738
230	1	5.250018	309.366638
230	2	3.134700	345.362885
240	1	5.250010	312.390106
240	2	3.134700	346.877075
250	1	5.250003	315.414673
250	2	3.134700	348.311432
260	1	5.249997	318.440399
260	2	3.134700	349.665894
270	1	5.249992	321.467407
270	2	3.134700	350.940369
280	1	5.249988	324.495728
280	2	3.134700	352.134827
290	1	5.249985	327.525452
290	2	3.134700	353.249298
300	1	5.249982	330.556641
300	2	3.134700	354.283722
310	1	5.249980	333.589294
310	2	3.134700	355.238159
320	1	5.249979	336.623474
320	2	3.134700	356.112610
330	1	5.249978	339.659180
330	2	3.134700	356.907043
340	1	5.249977	342.696472
340	2	3.134700	357.621490
350	1	5.249977	345.735321
350	2	3.134700	358.255951
360	1	5.249977	348.775757
360	2	3.134700	358.810394
370	1	5.249977	351.817719
370	2	3.134700	359.284821
380	1	5.249977	354.861267
380	2	3.134700	359.679260
390	1	5.249978	357.906342
390	2	3.134700	359.993713
400	1	5.249979	360.952911
400	2	3.134700	360.228149
410	1	5.249979	364.000946
410	2	3.134700	360.382599
420	1	5.249981	367.050415
420	2	3.134700	360.457062
430	1	5.249982	370.101257
430	2	3.134700	360.466461
440	1	5.249983	373.153473
440	2	3.134700	360.469666
450	1	5.249984	376.206970
450	2	3.134700	360.473877
