0	1	21.766848	113.158890
0	2	34.797291	158.842453
10	1	22.528364	115.643463
10	2	35.353477	160.115143
20	1	23.305552	118.122917
20	2	35.914097	161.385880
30	1	24.098269	120.596703
30	2	36.479137	162.654648
40	1	24.906361	123.064278
40	2	37.048595	163.921448
50	1	25.729681	125.525154
50	2	37.622459	165.186249
60	1	26.568073	127.978844
60	2	38.200729	166.449051
70	1	27.421377	130.424896
70	2	38.783398	167.709839
80	1	28.289434	132.862885
80	2	39.370453	168.968567
90	1	29.172089	135.292435
90	2	39.961887	170.225266
100	1	30.069185	137.713181
100	2	40.557701	171.479874
110	1	30.980562	140.124817
110	2	41.157887	172.732407
120	1	31.906046	142.526962
120	2	41.762428	173.982849
130	1	32.845470	144.919357
130	2	42.371330	175.231171
140	1	33.798679	147.301712
140	2	42.984581	176.477356
150	1	34.765526	149.673828
150	2	43.602169	177.721390
160	1	35.745872	152.035538
160	2	44.224098	178.963272
170	1	36.739594	154.386703
170	2	44.850349	180.202972
180	1	37.746563	156.727219
180	2	45.480927	181.440491
190	1	38.766674	159.057022
190	2	46.115818	182.675797
200	1	39.799831	161.376068
200	2	46.755016	183.908875
210	1	40.845940	163.684341
210	2	47.398518	185.139709
220	1	41.904926	165.981873
220	2	48.046310	186.368301
230	1	42.976719	168.268677
230	2	48.698395	187.594620
240	1	44.061264	170.544830
240	2	49.354755	188.818649
250	1	45.158512	172.810394
250	2	50.015392	190.040375
260	1	46.268425	175.065460
260	2	50.680298	191.259781
270	1	47.390972	177.310120
270	2	51.349457	192.476868
280	1	48.526142	179.544479
280	2	52.022865	193.691605
290	1	49.673908	181.768677
290	2	52.700508	194.903976
300	1	50.834255	183.982773
300	2	53.382385	196.113983
310	1	52.007164	186.186859
310	2	54.068478	197.321594
320	1	53.192619	188.381058
320	2	54.758781	198.526810
330	1	54.390621	190.565430
330	2	55.444294	199.719635
340	1	55.601166	192.740082
340	2	56.070297	200.864868
350	1	56.824261	194.905121
350	2	56.651703	201.951965
360	1	58.059910	197.060638
360	2	57.254566	202.944397
370	1	59.308075	199.206650
370	2	57.923061	203.796249
380	1	60.561031	201.330566
380	2	58.655685	204.471176
390	1	61.794472	203.394989
390	2	59.419708	204.958801
400	1	63.005177	205.396332
400	2	60.171944	205.291901
410	1	64.203316	207.348557
410	2	60.873096	205.544495
420	1	65.407257	209.278488
420	2	61.492413	205.788239
430	1	66.618935	211.191055
430	2	62.013214	206.073608
440	1	67.836456	213.087860
440	2	62.479809	206.426926
450	1	69.058159	214.969727
450	2	62.914433	206.822266
