0	1	5.249310	194.165192
0	2	1.750000	224.822220
10	1	5.249361	195.393997
10	2	1.750000	225.794449
20	1	5.249412	196.622574
20	2	1.750000	226.766663
30	1	5.249462	197.850906
30	2	1.750000	227.738892
40	1	5.249511	199.078964
40	2	1.750000	228.711105
50	1	5.249558	200.306702
50	2	1.750000	229.683334
60	1	5.249604	201.534119
60	2	1.750000	230.655548
70	1	5.249647	202.761200
70	2	1.750000	231.627777
80	1	5.249688	203.987946
80	2	1.750000	232.600006
90	1	5.249727	205.214310
90	2	1.750000	233.572220
100	1	5.249763	206.440323
100	2	1.749725	234.537262
110	1	5.249797	207.665985
110	2	1.742762	235.436172
120	1	5.249828	208.891281
120	2	1.728561	236.255875
130	1	5.249857	210.116226
130	2	1.719661	236.995148
140	1	5.249884	211.340836
140	2	1.727754	237.653503
150	1	5.249907	212.565125
150	2	1.757478	238.230530
160	1	5.249929	213.789078
160	2	1.807750	238.725571
170	1	5.249949	215.012726
170	2	1.872328	239.138428
180	1	5.249967	216.236084
180	2	1.939335	239.469955
190	1	5.249982	217.459183
190	2	1.997386	239.721451
200	1	5.249996	218.682007
200	2	2.039467	239.901230
210	1	5.250008	219.904602
210	2	2.074821	240.067871
220	1	5.250018	221.126984
220	2	2.107827	240.236130
230	1	5.250026	222.349152
230	2	2.138672	240.405273
240	1	5.250033	223.571152
240	2	2.167516	240.574783
250	1	5.250040	224.792984
250	2	2.194545	240.744614
260	1	5.250044	226.014664
260	2	2.219912	240.914749
270	1	5.250048	227.236206
270	2	2.243738	241.085144
280	1	5.250051	228.457657
280	2	2.266132	241.255753
290	1	5.250052	229.679001
290	2	2.287190	241.426544
300	1	5.250053	230.900269
300	2	2.306998	241.597504
310	1	5.250053	232.121475
310	2	2.325635	241.768616
320	1	5.250053	233.342621
320	2	2.343172	241.939850
330	1	5.250052	234.563751
330	2	2.359676	242.111191
340	1	5.250051	235.784836
340	2	2.375209	242.282639
350	1	5.250050	237.005920
350	2	2.389829	242.454178
360	1	5.250048	238.227005
360	2	2.403590	242.625793
370	1	5.250046	239.448105
370	2	2.416543	242.797485
380	1	5.250044	240.669220
380	2	2.428736	242.969223
390	1	5.250041	241.890350
390	2	2.440213	243.141022
400	1	5.250039	243.111526
400	2	2.451018	243.312881
410	1	5.250036	244.332733
410	2	2.461188	243.484772
420	1	5.250034	245.553986
420	2	2.470762	243.656693
430	1	5.250031	246.775284
430	2	2.479775	243.828659
440	1	5.250029	247.996628
440	2	2.488260	244.000656
450	1	5.250026	249.218033
450	2	2.496247	244.172668
