0	1	1.773048	23.067545
0	2	-1.750000	100.000000
10	1	1.780880	25.049416
10	2	-1.750000	100.000000
20	1	1.787695	27.037107
20	2	-1.750000	100.000000
30	1	1.793602	29.025116
30	2	-1.750000	100.000000
40	1	1.799710	31.012486
40	2	-1.750000	100.000000
50	1	1.805946	32.998352
50	2	-1.750000	100.000000
60	1	1.811538	34.982094
60	2	-1.750000	100.000000
70	1	1.816053	36.963219
70	2	-1.750000	100.000000
80	1	1.819529	38.941383
80	2	-1.750000	100.000000
90	1	1.822104	40.916470
90	2	-1.750000	100.000000
100	1	1.823849	42.888500
100	2	-1.750000	100.000000
110	1	1.824789	44.857590
110	2	-1.750000	100.000000
120	1	1.824962	46.823929
120	2	-1.750000	100.000000
130	1	1.824444	48.787735
130	2	-1.750000	100.000000
140	1	1.823327	50.749214
140	2	-1.701430	99.997749
150	1	1.821699	52.708580
150	2	-1.568211	99.971252
160	1	1.819634	54.666042
160	2	-1.438850	99.938164
170	1	1.817204	56.621803
170	2	-1.310701	99.900673
180	1	1.814479	58.576046
180	2	-1.183913	99.858803
190	1	1.811522	60.528950
190	2	-1.058634	99.812614
200	1	1.808392	62.480671
200	2	-0.935012	99.762154
210	1	1.805140	64.431351
210	2	-0.813193	99.707489
220	1	1.801813	66.381142
220	2	-0.693319	99.648682
230	1	1.798451	68.330177
230	2	-0.575532	99.585800
240	1	1.795091	70.278564
240	2	-0.459969	99.518921
250	1	1.791765	72.226418
250	2	-0.346767	99.448112
260	1	1.788498	74.173820
260	2	-0.236059	99.373466
270	1	1.785314	76.120850
270	2	-0.127975	99.295067
280	1	1.782231	78.067543
280	2	-0.022641	99.213013
290	1	1.779265	80.013969
290	2	0.079817	99.127396
300	1	1.776443	81.956566
300	2	0.179281	99.038315
310	1	1.773836	83.860046
310	2	0.275632	98.945877
320	1	1.771454	85.694725
320	2	0.368758	98.850197
330	1	1.769209	87.468239
330	2	0.458549	98.751373
340	1	1.767146	89.182434
340	2	0.544900	98.649529
350	1	1.765314	90.837090
350	2	0.627709	98.544792
360	1	1.763681	92.431854
360	2	0.706878	98.437271
370	1	1.762203	93.966606
370	2	0.782316	98.327103
380	1	1.760859	95.441422
380	2	0.853932	98.214409
390	1	1.759650	96.856354
390	2	0.921643	98.099327
400	1	1.758571	98.211456
400	2	0.985370	97.981995
410	1	1.757596	99.514687
410	2	1.045037	97.862549
420	1	1.756682	100.792824
420	2	1.100574	97.741127
430	1	1.755877	102.040932
430	2	1.151916	97.617867
440	1	1.755180	103.249550
440	2	1.199003	97.492920
450	1	1.754555	104.412704
450	2	1.241778	97.366440
