0	1	5.223393	30.949734
0	2	8.750000	108.300003
10	1	5.214042	33.614227
10	2	8.750000	109.133331
20	1	5.205259	36.321808
20	2	8.750000	109.966667
30	1	5.197408	39.064503
30	2	8.750000	110.800003
40	1	5.191796	41.830006
40	2	8.750000	111.633331
50	1	5.190022	44.618195
50	2	8.750000	112.466667
60	1	5.192338	47.429420
60	2	8.750000	113.300003
70	1	5.197925	50.270054
70	2	8.750000	114.133331
80	1	5.205435	53.136829
80	2	8.750000	114.966667
90	1	5.213502	56.021969
90	2	8.750000	115.800003
100	1	5.221821	58.925182
100	2	8.750000	116.633331
110	1	5.230108	61.846329
110	2	8.750000	117.466667
120	1	5.238008	64.787094
120	2	8.750000	118.300003
130	1	5.245453	67.753403
130	2	8.750000	119.133331
140	1	5.251726	70.733665
140	2	8.750000	119.966667
150	1	5.257000	73.726326
150	2	8.760670	120.790497
160	1	5.261680	76.731110
160	2	8.806389	121.594719
170	1	5.265796	79.747902
170	2	8.852808	122.382309
180	1	5.269291	82.779274
180	2	8.839653	123.153137
190	1	5.272024	85.819382
190	2	8.717930	123.892693
200	1	5.274074	88.831512
200	2	8.458043	124.569008
210	1	5.275678	91.775063
210	2	8.055514	125.143585
220	1	5.276845	94.656242
220	2	7.576731	125.633377
230	1	5.277520	97.478226
230	2	7.101427	126.099625
240	1	5.277726	100.240715
240	2	6.690351	126.593796
250	1	5.277548	102.943237
250	2	6.381465	127.142723
260	1	5.277073	105.585640
260	2	6.152915	127.731308
270	1	5.276366	108.168007
270	2	5.976846	128.338806
280	1	5.275479	110.690437
280	2	5.835584	128.955765
290	1	5.274455	113.152985
290	2	5.719482	129.578125
300	1	5.273332	115.555649
300	2	5.623448	130.203979
310	1	5.272144	117.898384
310	2	5.544430	130.832260
320	1	5.270918	120.181160
320	2	5.480123	131.462234
330	1	5.269677	122.403992
330	2	5.428451	132.093399
340	1	5.268438	124.566879
340	2	5.387444	132.725357
350	1	5.267215	126.669830
350	2	5.355259	133.357849
360	1	5.266022	128.712860
360	2	5.330238	133.990662
370	1	5.264865	130.695938
370	2	5.310940	134.623688
380	1	5.263754	132.619080
380	2	5.296150	135.256851
390	1	5.262692	134.482285
390	2	5.284873	135.890076
400	1	5.261684	136.285553
400	2	5.276309	136.523346
410	1	5.260692	138.049728
410	2	5.269826	137.156647
420	1	5.259753	139.813492
420	2	5.264930	137.789963
430	1	5.258862	141.575180
430	2	5.261238	138.423279
440	1	5.258006	143.331055
440	2	5.258459	139.056610
450	1	5.257193	145.080994
450	2	5.256369	139.689941
